CompID,company,industry1,industry2,city,state,description,pin,revenue,founded date,website,number of founder,founder1,employee,funding round,funding status,last funding date,lastfundamt,last funding type,totfundamt,investor1,investor2,investor3,investor4,investor5,no of investor,founder2,founder3,RevGp,E-Gp,founded year,tfa,lfa,lastfundedyear,timefund,indtemp,indtemp2,index,Rank
C626,Stim Brush,B2B,B2C,New Delhi,Delhi,"Stim interdental brush has emerged as a game-changer in oral care, revolutionizing our dental hygiene routines.",110020,Less than $1M,"Apr 5, 1965",www.stimbrushes.com/collections/interdental-bru...,1,Sameer Sharma,Nov-50,1,Early Stage Venture,"Apr 3, 2023",—,Series A,—,,,,,,—,,,G8,E-G5,2023,0,0,1965,58,0,0,0,4430
C745,Timbor Home,Furniture,Manufacturing,Ahmedabad,Gujarat,"Timbor Home is an international manufacturer and retailer of Solid Wood Furniture, Modular Kitchens and Doors with a distribution network.",380013,Less than $1M,2000,www.timborhome.com/,1,Anant Maloo,51-100,1,IPO,"Jul 18, 2007",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G6,2007,0,0,2000,7,0,0,0,4431
C765,Cozy Infosystems Pvt Ltd,Retail,Software,Hyderabad,Andhra Pradesh,Cozy POS is a comprehensive restaurant / retail / salon outlet management software solution,500 084,Less than $1M,2001,www.cozypos.com/,1,Jayagopal Theranikal,Nov-50,1,Seed,"Jan 1, 2019",—,Seed,—,Xseed Partners,,,,,1,,,G8,E-G5,2019,0,0,2001,18,0,0,0,4432
C764,Travel Tours,Leisure,Tourism,Mumbai,Maharashtra,"The Travel Tours Group is a leading travel group in India, and Karnataka’s largest player in the travel booking category.",—,Less than $1M,1997,www.traveltours.in/,—,,501-1000,1,—,"Jan 1, 2006",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G3,2006,0,0,1997,9,0,0,0,4433
C763,Prajapati Group,Enterprise Resource Planning (ERP),Information Technology,Mumbai,Maharashtra,Prajapati Group mission is to serve our customers’ needs and constantly develop projects of lasting value to the community.,400703,Less than $1M,1995,www.prajapatigroup.com,2,Rajesh Prajapati,Nov-50,1,—,"Jan 23, 2015",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G5,2015,0,0,1995,20,0,0,0,4434
C705,Ginger Hotels,Hospitality,Hotel,Mumbai,Maharashtra,Ginger Hotels is a pioneer of budget hotel space.,—,Less than $1M,2004,www.gingerhotels.com/,—,,501-1000,1,Private Equity,"Nov 30, 2011",—,Private Equity,—,Tata Opportunities Fund (TOF),,,,,1,,,G8,E-G3,2011,0,0,2004,7,0,0,0,4435
C758,Ravi Developments,Real Estate,,Mumbai,Maharashtra,Ravi Developments is a real estate builder and developer.,400067,$1M to $10M,1979,www.ravigroup.in,1,Ketan Tokershi Shah,51-100,1,—,"Nov 1, 2013",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G3,E-G6,2013,0,0,1979,34,0,0,0,4436
C754,SNN Builders,Developer Tools,Real Estate,Bengaluru,Karnataka,"SNN Builders property development portfolio is diverse in scope and style, attracting considerable interest from not just end consumers.",560011,$50M to $100M,1994,www.snnbuilders.com/,2,Nitin Agarwal,251-500,1,—,"Nov 26, 2010",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G4,E-G7,2010,0,0,1994,16,0,0,0,4437
C3905,RAHI Care,Fitness,Health Care,Chandigarh,Chandigarh,RAHI Care is a Health Care company.,—,Less than $1M,"Jun 27, 2014",www.rahicare.com,—,,Nov-50,1,Seed,"Oct 22, 2018",—,Seed,—,,,,,,—,,,G8,E-G5,2018,0,0,2014,4,0,0,0,4438
C751,AVANI,Small and Medium Businesses,Social Entrepreneurship,Pithoragarh,Uttarakhand,Sustaining rural lifestyles by creating conservation-based livelihood opportunities.,262531,Less than $1M,1997,www.avani-kumaon.org/,1,Rashmi Bharti,01-Oct,1,Seed,"Mar 23, 2022",—,Pre-Seed,—,R.I.S.E. Artisan Fund,,,,,1,,,G8,E-G10,2022,0,0,1997,25,0,0,0,4439
C750,Novatium,Content,Content Delivery Network,Chennai,Tamil Nadu,Novatium Solutions Pvt. Ltd. is a technology company.,600 073,Less than $1M,2004,www.novatium.com/,1,Alok Singh,251-500,1,—,"Sep 21, 2007",—,Venture - Series Unknown,—,New Enterprise Associates,,,,,1,,,G8,E-G7,2007,0,0,2004,3,0,0,0,4440
C748,Brihans Natural Products,Beauty,Health Care,Pune,Maharashtra,Brihans Natural Products provides Natural Products.,411030,$1M to $10M,"Apr 20, 2000",brihansnatural.com/,1,Mandar Agashe,51-100,1,—,"Mar 7, 2013",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G3,E-G6,2013,0,0,2000,13,0,0,0,4441
C747,Saahas,Non Profit,,Bengaluru,Karnataka,"Provides professional services to all waste generators, including companies, apartment complexes, institutions and communities.",560004,Less than $1M,2001,saahas.org/,1,Wilma Rodrigues,Nov-50,1,—,"Feb 25, 2016",—,Venture - Series Unknown,—,Capier Investments,,,,,1,,,G8,E-G5,2016,0,0,2001,15,0,0,0,4442
C746,Sugam Group,Real Estate,,Kolkata,West Bengal,Sugam Group One of the leading Property & RealEstate Development company in West Bengal.,700020,$1M to $10M,2001,www.sugamhomes.com/,1,Suhel Saraf,Nov-50,1,—,"Jan 15, 2016",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G3,E-G5,2016,0,0,2001,15,0,0,0,4443
C757,SUMEET INDUSTRIES LIMITED,Industrial,Manufacturing,Surat,Gujarat,SUMEET INDUSTRIES a yarn manufacturing unit and have now grown into a full-fledged group that is a diversified conglomerate.,395002,Less than $1M,1989,www.sumeetindustries.com/,1,Shankarlal Somani,101-250,1,IPO,"Mar 9, 2007",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G9,2007,0,0,1989,18,0,0,0,4444
C641,RK Group,Health Care,Product Design,Bengaluru,Karnataka,RK Group is a health care startup.,560011,Less than $1M,1970,rkhealth.com/,1,Swetha Raj,101-250,1,—,"Jan 1, 2019",—,Venture - Series Unknown,—,Canbank Venture Capital Fund,,,,,1,,,G8,E-G9,2019,0,0,1970,49,0,0,0,4445
C776,Neem Holidays,Travel,,Mumbai,Maharashtra,Neem Holidays is an exciting guide to Domestic as well as International tours.,400 063,Less than $1M,1999,neemholidays.com,—,,01-Oct,1,—,"Jul 18, 2012",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G10,2012,0,0,1999,13,0,0,0,4446
C703,Rohini Industrial Electricals,Construction,Electrical Distribution,Mumbai,Maharashtra,Rohini Industrial Electricals undertakes turn-key electrical and instrumentation contracts for industrial and commercial sectors in India.,400033,Less than $1M,1983,www.rohinielectricals.com/,—,,251-500,1,M&A,"Apr 1, 2008",—,Private Equity,—,MAPE Advisory Group,,,,,1,,,G8,E-G7,2008,0,0,1983,25,0,0,0,4447
C700,GPT Steel Industries,Manufacturing,Precious Metals,Gandhidham,Gujarat,"GPT Steel Industries manufactures tin plate, tin mill black plate, and cold rolled steel products.",370201,Less than $1M,2004,www.parikhindustries.com/,—,,101-250,1,Private Equity,"Jul 24, 2006",—,Private Equity,—,AIF Capital,,,,,1,,,G8,E-G9,2006,0,0,2004,2,0,0,0,4448
C658,Privi Organics,Chemical,Fashion,Mumbai,Maharashtra,"Privi Organics is manufacturer, supplier and exporter of aroma chemicals.",400 709,Less than $1M,1982,www.privi.com/,1,D. B Rao,251-500,1,M&A,"Jan 1, 2006",—,Private Equity,—,Avigo Capital Inc,,,,,1,,,G8,E-G7,2006,0,0,1982,24,0,0,0,4449
C656,SMR Holdings,Real Estate,,Hyderabad,Andhra Pradesh,SMR Holdings A leading real-estate company with several prestigious projects.,500082,Less than $1M,1984,www.smrholdings.in/,2,Pruthviraj Saireddy,251-500,1,—,"Jan 24, 2015",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G7,2015,0,0,1984,31,0,0,0,4450
C654,Fortel,Hospitality,Hotel,Chennai,Tamil Nadu,Fortel is a business class hotel that offers executive and deluxe rooms.,600008,Less than $1M,1998,www.fortelhotels.com,—,,Nov-50,1,Early Stage Venture,"Mar 21, 2000",—,Series A,—,Simon Murdoch,,,,,1,,,G8,E-G5,2000,0,0,1998,2,0,0,0,4451
C652,Tecpro Systems,Construction,Industrial Engineering,Chennai,Tamil Nadu,"Tecpro Systems an engineering company, engages in the design, engineering, installation, and erection of material handling systems",603103,Less than $1M,1990,www.tecprosystems.com/,1,Amul Gabrani,251-500,3,Private Equity,"Apr 19, 2012",—,Private Equity,—,Credit Suisse,Kitara Capital,Avigo Capital Inc,,,3,,,G8,E-G7,2012,0,0,1990,22,0,0,0,4452
C651,Dosti Realty,Building Material,Construction,Mumbai,Maharashtra,Dosti Realty was established in 1980 with the motto of not becoming a stereotype construction company.,400 001,$50M to $100M,1980,www.dostirealty.com/,1,Deepak Goradia,501-1000,1,—,"Aug 1, 2008",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G4,E-G3,2008,0,0,1980,28,0,0,0,4453
C648,Refex Industries,Manufacturing,Retail,Chennai,Tamil Nadu,"Refex Industries is a specialist refiller and distributor of Refrigerant gases in India, particularly, environmentally acceptable gases.",600017,Less than $1M,2002,refex.co.in/,1,Anil Jain,251-500,1,IPO,"Aug 1, 2006",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G7,2006,0,0,2002,4,0,0,0,4454
C647,Teledata Informatics,Energy,Enterprise Software,Chennai,Tamil Nadu,"Teledata Informatics is a global software solutions and services company providing solutions for marine, energy and utilities.",600034,Less than $1M,1990,www.teledatain.com,—,,1001-5000,1,—,"Apr 10, 2007",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G2,2007,0,0,1990,17,0,0,0,4455
C645,Banjara's,Consumer Goods,Wellness,Hyderabad,Andhra Pradesh,Banjara's offers products in the purest herbal and natural form.,—,$500M to $1B,1993,banjaras.co.in/,—,,51-100,1,Private Equity,"Nov 16, 2012",—,Private Equity,—,Peepul Capital LLC,,,,,1,,,G6,E-G6,2012,0,0,1993,19,0,0,0,4456
C643,LeCroy,Electronics,Manufacturing,Bengaluru,Karnataka,LeCroy is a provider of Oscilloscopes and Protocol Analyzers.,560010,Less than $1M,1964,www.lecroy.com,1,Walter LeCroy,251-500,1,M&A,"Mar 1, 1995",—,Private Equity,—,Advent International,,,,,1,,,G8,E-G7,1995,0,0,1964,31,0,0,0,4457
C686,Jain Group,Finance,Hospitality,Kolkata,West Bengal,The Jain Group has been operating for more than half a century and is well diversified into several business sectors.,700 019,$1M to $10M,2003,www.thejaingroup.com/,1,PREM JAIN,Nov-50,1,—,"Jun 1, 2015",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G3,E-G5,2015,0,0,2003,12,0,0,0,4458
C780,OSIAN,Art,,Mumbai,Maharashtra,OSIAN’s Connoisseurs of Art Pvt. Ltd. operates as an auction house in India.,400021,Less than $1M,2000,www.osians.com/,1,Neville Tuli,51-100,1,—,"Nov 15, 2005",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G6,2005,0,0,2000,5,0,0,0,4459
C793,Pursuit Technologies,Information Technology,Virtual Reality,Bengaluru,Karnataka,Pursuit Technologies is a computer and network security company.,560024,Less than $1M,1998,www.pursuittech.com/,1,Steve Fitzel,101-250,1,Seed,"Dec 1, 2016",—,Seed,—,VA Angels,,,,,1,,,G8,E-G9,2016,0,0,1998,18,0,0,0,4460
C844,Ramky Estates,Energy,Infrastructure,Hyderabad,Andhra Pradesh,Ramky has been focusing on developing projects that positively impact both the environment and the economy as a whole,500 032,$1M to $10M,1994,ramkyestates.com,1,Alla Ayodhya Rami Reddy,10001+,1,—,"Apr 30, 2016",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G3,E-G1,2016,0,0,1994,22,0,0,0,4461
C892,Manjeera Group,Real Estate,,Hyderabad,Andhra Pradesh,Manjeera group is a construction conglomerate that puts customer delight before corporate gain.,500072,Less than $1M,1986,www.manjeera.com,1,Gajjala Yoganand,51-100,1,IPO,"May 16, 2010",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G6,2010,0,0,1986,24,0,0,0,4462
C890,Cosmos Group,Real Estate,,Mumbai,Maharashtra,Cosmos Group is a named construction in India and has different specialized divisions handled by qualified and experienced professionals.,400 602,Less than $1M,2000,www.cosmosprime.com/,3,Manish Khandelwal,01-Oct,1,—,"Jan 11, 2013",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G10,2013,0,0,2000,13,0,0,0,4463
C889,CollageGroup,Real Estate,,New Delhi,Delhi,CollageGroup is a research and knowledge-driven real estate firm.,110065,Less than $1M,1990,www.collageindia.com/,1,Naina Kohal,251-500,1,—,"Feb 1, 2007",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G7,2007,0,0,1990,17,0,0,0,4464
C887,Gratitude India,Recruiting,,Mumbai,Maharashtra,Gratitude India was launched in 2004 with a unique mission to Empower Candidates in the process of Recruitment.,400064,$10M to $50M,2004,www.gratitudeindia.com,2,Akhil Ahluwalia,51-100,1,—,"Dec 18, 2015",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G2,E-G6,2015,0,0,2004,11,0,0,0,4465
C886,Education Pathways,Communities,Education,Kolkata,West Bengal,"Pathways aims to build and nurture a community of thinking, compassionate world citizens.",—,$1M to $10M,1987,edupathways.in/,1,KAUSIK MITRA,51-100,1,—,"Oct 27, 2013",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G3,E-G6,2013,0,0,1987,26,0,0,0,4466
C884,DS Productions,Film Production,Media and Entertainment,Delhi,Delhi,DS Productions is a content and film media production house.,110054,Less than $1M,2004,dsproductions.in,1,Deepak Sharma,01-Oct,1,—,"Feb 1, 2012",—,Venture - Series Unknown,—,Redclays Capital,,,,,1,,,G8,E-G10,2012,0,0,2004,8,0,0,0,4467
C881,KGS Developers,Property Development,,Chennai,Tamil Nadu,KGS Developers is one of India's leading builders is elevating the urban skyline of south India to the futuristic level in the next 5 years.,600020,Less than $1M,1974,www.kgsdevelopers.com/,—,,1001-5000,1,—,"Dec 6, 2013",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G2,2013,0,0,1974,39,0,0,0,4468
C880,Durg Shivnath Expressways,Infrastructure,Transportation,Durg,Chhattisgarh,"Durg Shivnath Expressways owns, operates, constructs, and maintains roads and highways.",491001,Less than $1M,1997,,—,,1001-5000,1,Private Equity,"Oct 22, 2007",—,Private Equity,—,IDFC Private Equity,,,,,1,,,G8,E-G2,2007,0,0,1997,10,0,0,0,4469
C878,MJ Infrastructure & Builders,Construction,Property Management,Bengaluru,Karnataka,The Company continues to develop and become the leading Engineering and Construction firm in India.,560068,$1M to $10M,1999,mjinfrastructure.com,1,P Anil kumar,101-250,1,—,"May 2, 2016",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G3,E-G9,2016,0,0,1999,17,0,0,0,4470
C891,Smart Habitat,Electronics,Energy,Hyderabad,Andhra Pradesh,"Smart Habitat provides products which control your whole home remotely, from your remote or cell phone.",—,Less than $1M,2002,smart-habitat.com/,—,,01-Oct,2,Seed,"Oct 4, 2012",—,Seed,—,Techstars,Techstars Ventures,,,,2,,,G8,E-G10,2012,0,0,2002,10,0,0,0,4471
C782,G. S. Developers & Contractors,Construction,,New Delhi,Delhi,"A construction company, was formed in 1969 as a Partnership Company.",110058,$1M to $10M,1969,www.gsdcpl.com/,1,Shri Iqbal Sing,Nov-50,1,—,"Dec 1, 2007",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G3,E-G5,2007,0,0,1969,38,0,0,0,4472
C848,Celebrity Fashions,Fashion,Manufacturing,Chennai,Tamil Nadu,Celebrity Fashions design studios support the divisions and make them world class sourcing partners.,600045,Less than $1M,1988,www.celebritygroup.com/,1,Venkatesh Rajagopal,5001-10000,1,IPO,"Jan 21, 2005",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G4,2005,0,0,1988,17,0,0,0,4473
C811,DCM Hyundai,Consumer Goods,Manufacturing,Faridabad,Haryana,"DCM Hyundai manufactures, trades, and sells containers and value added products.",—,Less than $1M,1993,dcmcontainers.com/,—,,101-250,1,Private Equity,"Dec 1, 1994",—,Private Equity,—,Actis,,,,,1,,,G8,E-G9,1994,0,0,1993,1,0,0,0,4474
C893,Sanghvi Developers,Real Estate,,Mumbai,Maharashtra,Sanghvi Land Developers Pvt. Ltd. is one of Mumbai's leading real estate developers.,—,Less than $1M,1986,www.sanghvidevelopers.com/,2,Harshad Sanghvi,01-Oct,1,—,"Aug 1, 2015",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G10,2015,0,0,1986,29,0,0,0,4475
C809,Jagdale Group,Construction,Infrastructure,Thane,Maharashtra,Jagdale Group is a construction company based in Thane.,400606,$1M to $10M,1985,www.jagdalegroup.com/,1,Rohit Jagdale,Nov-50,1,—,"Sep 25, 2015",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G3,E-G5,2015,0,0,1985,30,0,0,0,4476
C807,Chatha Foods,Food and Beverage,Food Processing,Mohali,Punjab,Chatha Foods is One of the leading processed and frozen meat products manufacturers,140501,Less than $1M,1998,www.chathafoods.com/,1,Paramjit Chatha,Nov-50,1,—,"Sep 10, 2013",—,Venture - Series Unknown,—,Rajasthan Venture Capital Fund,,,,,1,,,G8,E-G5,2013,0,0,1998,15,0,0,0,4477
C805,Bang Overseas,Manufacturing,Men's,Mumbai,Maharashtra,Bang Overseas is one of the leading manufacturers and exporters of men's wear.,400001,Less than $1M,1992,www.banggroup.com/,1,Brijgopal Bang,501-1000,1,IPO,"Feb 12, 2008",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G3,2008,0,0,1992,16,0,0,0,4478
C804,Freshlee,Consumer Goods,Retail,Delhi,Delhi,Freshlee is a supermarket chain that offers a wide variety of products.,—,Less than $1M,2000,freshlee.in/,—,,101-250,1,Seed,"Nov 11, 2020",—,Seed,—,Singapore Angel Network,,,,,1,,,G8,E-G9,2020,0,0,2000,20,0,0,0,4479
C803,DSR Group,Real Estate,,Bengaluru,Karnataka,DSR Group was established more than 2 decades ago in 1988 with the vision of transforming the real estate industry.,560 043,$1M to $10M,1988,www.dsrinfra.com/,—,,01-Oct,1,—,"Oct 1, 2013",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G3,E-G10,2013,0,0,1988,25,0,0,0,4480
C802,Vicom Security,Security,,Kolkata,West Bengal,"A leading and professionally managed CCTV Security & Surveillance system, Fire Safety system, PA system.",700017,Less than $1M,1995,vicomsecurity.com,1,Rahul Damani,51-100,1,—,"Nov 1, 2011",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G6,2011,0,0,1995,16,0,0,0,4481
C801,SINEWAVE,Information Technology,Software,Pune,Maharashtra,Sinewave - Income Tax Software Providers.,411040,$10M to $50M,1985,sinewave.co.in/,1,Anil Moolani,51-100,1,—,"May 11, 2007",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G2,E-G6,2007,0,0,1985,22,0,0,0,4482
C800,Tree House,Children,Education,Mumbai,Maharashtra,To offer the very best in preschool education. We put our resources into creating an exceptional experience for your child every single day.,400053,Less than $1M,2003,www.treehouseplaygroup.net/,1,Rajesh Doulatram Bhatia,1001-5000,1,IPO,"May 11, 2010",—,Venture - Series Unknown,—,Foundation Capital,,,,,1,,,G8,E-G2,2010,0,0,2003,7,0,0,0,4483
C799,SKI Capital Services Limited,Financial Services,Trading Platform,New Delhi,Delhi,SKI provides financial consulting services.,110005,Less than $1M,1993,www.skicapital.net/,1,Manick Wadhwa,51-100,1,Early Stage Venture,"Jan 14, 2009",—,Series A,—,,,,,,—,,,G8,E-G6,2009,0,0,1993,16,0,0,0,4484
C798,Dharti,Civil Engineering,Marine Technology,Hyderabad,Andhra Pradesh,"Dharti is a dredging company that provides ports, land reclamation, and marine infrastructure services.",—,Less than $1M,"Jan 1, 1993",dharti.in/,—,,101-250,1,—,"Mar 1, 2008",—,Venture - Series Unknown,—,RaRe Enterprises,,,,,1,,,G8,E-G9,2008,0,0,1993,15,0,0,0,4485
C795,Namrata Group,Real Estate,,Pune,Maharashtra,Namrata group has successfully credited over (4 million) sq.ft. of residential and commercial space in and around Pune.,410403,Less than $1M,1987,namratagroup.com,1,Raj Shah,Nov-50,1,—,"Nov 15, 2014",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G5,2014,0,0,1987,27,0,0,0,4486
C794,Pharande Spaces,Real Estate,,Pune,Maharashtra,"Pharande Spaces are known for their unique and high quality residential projects, including apartments, row houses and twin bungalows.",411033,Less than $1M,1992,www.pharandespaces.com,1,Akash Pharande,Nov-50,1,—,"Dec 1, 2009",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G8,E-G5,2009,0,0,1992,17,0,0,0,4487
C850,Tata Housing,Real Estate,,Mumbai,Maharashtra,Tata Housing Development Company one of India's leading Real Estate Development company.,400013,$10M to $50M,1984,www.tatahousing.in/,—,,501-1000,1,—,"Feb 1, 2015",—,Venture - Series Unknown,—,Brand Capital,,,,,1,,,G2,E-G3,2015,0,0,1984,31,0,0,0,4488
